Time,isbA,isbB,isbC,vsbA,vsbB,vsbC,isbARmsValue,isbBRmsValue,isbCRmsValue,vsbARmsValue,vsbBRmsValue,vsbCRmsValue,isbATrapAreaSum,isbBTrapAreaSum,isbCTrapAreaSum,vsbATrapAreaSum,vsbBTrapAreaSum,vsbCTrapAreaSum,t,GooseTimestamp,SqNum,StNum,cbStatus,frameLen,ethDst,ethSrc,ethType,gooseTimeAllowedtoLive,gooseAppid,gooseLen,TPID,gocbRef,datSet,goID,test,confRev,ndsCom,numDatSetEntries,APDUSize,protocol,stDiff,sqDiff,gooseLengthDiff,cbStatusDiff,apduSizeDiff,frameLengthDiff,timestampDiff,tDiff,timeFromLastChange,delay,class
7.60627,-7.0257054E-4,-0.067662,0.060277037,-0.072819814,0.09067987,-0.020842347,0.051038454153197285,0.0451635130359875,0.05498012659554719,0.06749390342342641,0.06657955504553012,0.06884380042685469,-38.89825159322936,-39.7441174923224,-39.774553467636,-39.49329101512558,-39.52911556500476,-39.48647410731064,7.60631,7.60631,1,5,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,1, -1, 0, 1, 0, 0, 0.0, 0.09999999999999964, 0.0,4.016357421843253E-5,normal
7.70623,-0.010543725,-0.06261197,0.07049285,-0.06971794,0.091511,-0.021771006,0.04524069381983075,0.05417263460070623,0.05034570191380102,0.06782863014450549,0.06781575661087057,0.06787523728312564,-40.29077670044171,-39.115761293505784,-39.13806716504041,-39.472749318461865,-39.53500151517801,-39.49228733126074,7.50631,7.706309999999999,3,4,1,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,-1, 2, 0, 1, 0, 0, 0.09999999999999964, -0.09999999999999964, 0.1999999999999993,7.983642578057726E-5,normal
7.70623,-0.010543725,-0.06261197,0.07049285,-0.06971794,0.091511,-0.021771006,0.04524069381983075,0.05417263460070623,0.05034570191380102,0.06782863014450549,0.06781575661087057,0.06787523728312564,-40.29077670044171,-39.115761293505784,-39.13806716504041,-39.472749318461865,-39.53500151517801,-39.49228733126074,7.60631,7.706309999999999,2,5,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,1, -1, 0, 1, 0, 0, 0.0, 0.09999999999999964, 0.09999999999999964,7.983642578057726E-5,normal
7.80619,-0.017620739,-0.058083534,0.07326607,-0.069209166,0.09217618,-0.02297411,0.048317203623629554,0.05400794472468046,0.05188387251582092,0.06792215827176107,0.06776886253239868,0.06796260107428316,-40.031191571062664,-39.21863921752811,-39.28144325276662,-39.4777257407186,-39.532750711834524,-39.489532213425264,7.60631,7.806309999999999,3,5,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 0.09999999999999964, 0.0, 0.1999999999999993,1.1998611450092511E-4,normal
8.43827,-0.04552527,-0.030494418,0.0736229,-0.031889845,0.09486306,-0.06297022,0.04916045265871052,0.05338171907526356,0.052644368402061346,0.06796142910077842,0.06769177898376888,0.06784733451305332,-39.483030839466885,-39.496818629881865,-39.51919502026371,-39.489922516836764,-39.53498698627198,-39.475093348644286,7.60631,8.43831,4,5,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 0.6320000000000006, 0.0, 0.8319999999999999,4.0384826659689566E-5,normal
9.44037,0.005638918,-0.071551204,0.064319484,-0.08737003,0.07943629,0.007918935,0.049252301543574746,0.05329697461477841,0.05281737281617086,0.06771604283469887,0.06775157776319822,0.06798992445873639,-39.50087180094669,-39.489403169653094,-39.50900269684383,-39.46712758875874,-39.53119510271496,-39.501671854526435,7.60631,9.440425212826852,5,5,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.002115212826853, 0.0, 1.8341152128268527,5.5606808786023976E-5,normal
10.46935,-0.07110431,0.03219733,0.03721225,0.04706184,0.049491324,-0.096533746,0.049031440996471144,0.05358804776637884,0.05282480811075401,0.06792462702064046,0.06792540878586262,0.06770497393180326,-39.55259466369591,-39.50955424272481,-39.437198278176744,-39.516515079828864,-39.5181577929677,-39.465333610229386,7.60631,10.469533501114043,6,5,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0291082882871905, 0.0, 2.8632235011140432,1.8363996902337476E-4,normal
11.48825,-0.047154386,-0.029104907,0.07385744,-0.031526506,0.0948424,-0.063313015,0.04936412866789341,0.053921447829872106,0.052902405799735895,0.06795772085542695,0.06769432405279208,0.06786666178350619,-39.557473412749616,-39.44830776107736,-39.49323637837263,-39.48845129597748,-39.53456552457255,-39.47698360611123,7.60631,11.48844970921376,7,5,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0189162080997178, 0.0, 3.882139709213761,1.9993046620214727E-4,normal
11.5063095,-0.08569953,-0.055060804,0.08460787,-0.07095569,0.08894107,-0.020821273,0.04544652313110345,0.0521484115136704,0.050540297860251326,0.0665026782887858,0.06731797754896805,0.06790999864070447,-38.16021256447827,-39.95843531196981,-39.9931162998504,-39.451965601528194,-39.542516762923555,-39.500690575016336,11.50631,11.50631,1,6,1,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,1, -6, 0, 1, 0, 0, 0.01786029078623841, 3.8999999999999995, 0.0,4.907226553996225E-7,normal
11.60627,-7.0257054E-4,-0.067662,0.060277037,-0.072819814,0.09067987,-0.020842347,0.051038454153197285,0.0451635130359875,0.05498012659554719,0.06749390342342641,0.06657955504553012,0.06884380042685469,-38.89825159322936,-39.7441174923224,-39.774553467636,-39.49329101512558,-39.52911556500476,-39.48647410731064,11.50631,11.606309999999999,2,6,1,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 0.09999999999999964, 0.0, 0.09999999999999964,4.016357421754435E-5,normal
11.60627,-7.0257054E-4,-0.067662,0.060277037,-0.072819814,0.09067987,-0.020842347,0.051038454153197285,0.0451635130359875,0.05498012659554719,0.06749390342342641,0.06657955504553012,0.06884380042685469,-38.89825159322936,-39.7441174923224,-39.774553467636,-39.49329101512558,-39.52911556500476,-39.48647410731064,11.606309999999999,11.606309999999999,1,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,1, -1, 0, 1, 0, 0, 0.0, 0.09999999999999964, 0.0,4.016357421754435E-5,normal
11.70623,-0.010543725,-0.06261197,0.07049285,-0.06971794,0.091511,-0.021771006,0.04524069381983075,0.05417263460070623,0.05034570191380102,0.06782863014450549,0.06781575661087057,0.06787523728312564,-40.29077670044171,-39.115761293505784,-39.13806716504041,-39.472749318461865,-39.53500151517801,-39.49228733126074,11.50631,11.706309999999998,3,6,1,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,-1, 2, 0, 1, 0, 0, 0.09999999999999964, -0.09999999999999964, 0.1999999999999993,7.983642577968908E-5,normal
11.70623,-0.010543725,-0.06261197,0.07049285,-0.06971794,0.091511,-0.021771006,0.04524069381983075,0.05417263460070623,0.05034570191380102,0.06782863014450549,0.06781575661087057,0.06787523728312564,-40.29077670044171,-39.115761293505784,-39.13806716504041,-39.472749318461865,-39.53500151517801,-39.49228733126074,11.606309999999999,11.706309999999998,2,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,1, -1, 0, 1, 0, 0, 0.0, 0.09999999999999964, 0.09999999999999964,7.983642577968908E-5,normal
11.8061905,-0.017620739,-0.058083534,0.07326607,-0.069209166,0.09217618,-0.02297411,0.048317203623629554,0.05400794472468046,0.05188387251582092,0.06792215827176107,0.06776886253239868,0.06796260107428316,-40.031191571062664,-39.21863921752811,-39.28144325276662,-39.4777257407186,-39.532750711834524,-39.489532213425264,11.606309999999999,11.806309999999998,3,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 0.09999999999999964, 0.0, 0.1999999999999993,1.1950927734183381E-4,normal
12.43827,-0.04552527,-0.030494418,0.0736229,-0.031889845,0.09486306,-0.06297022,0.04916045265871052,0.05338171907526356,0.052644368402061346,0.06796142910077842,0.06769177898376888,0.06784733451305332,-39.483030839466885,-39.496818629881865,-39.51919502026371,-39.489922516836764,-39.53498698627198,-39.475093348644286,11.606309999999999,12.438309999999998,4,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 0.6319999999999997, 0.0, 0.831999999999999,4.038482665791321E-5,normal
13.44772,0.019291706,0.05653778,-0.073697664,0.06666374,-0.09387848,0.027222047,0.0492868128920605,0.053607147683072176,0.05282870581544201,0.06784490509916019,0.06770191795327521,0.06798145321746811,-39.50399389699319,-39.55906412209236,-39.43763342801593,-39.524054017573846,-39.465894668408446,-39.51005487564326,11.606309999999999,13.447884284917478,5,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0095742849174805, 0.0, 1.8415742849174794,1.647109428688509E-4,normal
14.45843,0.038742546,-0.07503354,0.035819806,-0.096173584,0.041070215,0.055081334,0.04955691880069939,0.05352407480137308,0.053112713756575926,0.06766632132158598,0.06792357590713281,0.06790581478709751,-39.5459967984107,-39.48088414933147,-39.47280415578962,-39.46407019305785,-39.516879611319084,-39.519042021055675,11.606309999999999,14.458536553991276,6,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0106522690737982, 0.0, 2.8522265539912777,1.0626376910849444E-4,normal
15.46599,-0.023204418,0.07578967,-0.051464036,0.09462062,-0.064380206,-0.030221615,0.04910207498069896,0.05334922849330485,0.05276108165727979,0.06767472542436048,0.0678444058817261,0.06796822575677716,-39.560781819822544,-39.52758485903808,-39.41201805188952,-39.534978667441955,-39.47619996881474,-39.4888294433468,11.606309999999999,15.466062367381666,7,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.007525813390389, 0.0, 3.8597523673816667,7.230085334519742E-5,normal
16.4872,-0.06420339,4.4021846E-4,0.061496712,0.006141097,0.080453224,-0.08658257,0.04922547020699511,0.05397135753677591,0.05301296271798685,0.06798365047540221,0.06777569810340377,0.06774416195477416,-39.54782374452034,-39.46494776427388,-39.486269206085204,-39.502235554024956,-39.52947196834744,-39.46829662352575,11.606309999999999,16.487211135064186,8,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0211487676825204, 0.0, 4.880901135064187,1.1351738990583726E-5,normal
17.50484,-0.049047593,-0.029069498,0.056384057,-0.021766556,0.08925815,-0.07067742,0.04401918771534414,0.05206534121948178,0.050826222831536594,0.06699075775069,0.06775189999265263,0.06751702142838302,-38.051115962782646,-39.952830258426616,-39.96777533630759,-39.51082055479132,-39.51741534053005,-39.4573661009552,11.606309999999999,17.504874817111737,9,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0176636820475515, 0.0, 5.898564817111739,3.396628165930338E-5,normal
18.52416,-0.07194651,-0.06337602,0.07202915,-0.089709945,0.067506865,0.023040147,0.052265170809261054,0.05118933994794941,0.05353539808920802,0.06770033402859288,0.06675310070514273,0.06903722541678396,-41.23731070818758,-38.688477492600214,-38.66856707842089,-39.499141237174626,-39.50801018241327,-39.49182151905552,11.606309999999999,18.524239969320906,10,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0193651522091685, 0.0, 6.917929969320907,7.95841890699478E-5,normal
19.5376,-0.05502099,-0.015607899,0.060228303,-0.0040588994,0.085914314,-0.08070457,0.060502016336850276,0.04253135069090427,0.0586081717734232,0.06727392548504932,0.06638438467514922,0.0687276389743885,-38.67829406178498,-39.9517252992664,-39.91808921404299,-39.46298044594005,-39.549643722362816,-39.48812229005853,11.606309999999999,19.537632666801795,11,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0133926974808887, 0.0, 7.931322666801796,3.310320316174398E-5,normal
20.54936,0.03617482,0.07692847,-0.0546227,0.09025432,-0.061419453,-0.029568296,0.044388131567360635,0.047621129370467793,0.05072231043952371,0.0675261588638623,0.06682434495248801,0.06888530983107462,-39.43290251986764,-39.592826652246,-39.506330477655865,-39.54201589850709,-39.47297201131005,-39.48481846321374,11.606309999999999,20.549512656550842,12,7,0,200,01:0c:cd:01:2f:77,01:0c:cd:01:2f:78,0x000088b8,11000,0x00003001,186,0x8100,LD/LLN0$GO$gcbA,LD/LLN0$IntLockA,IntLockA,FALSE,1,FALSE,25,186,GOOSE,0, 1, 0, 0, 0, 0, 1.0118799897490476, 0.0, 8.943202656550843,1.523812822874504E-4,normal
