svTime,GooseTimestamp,t,SqNum,StNum,cbStatus,stDiff,sqDiff,cbStatusDiff,timestampDiff,tDiff,timeFromLastChange,delay,class
5.10752,5.107604366087516,0.01659,6,1,0,0, 1, 0, 1.0083491670371414, 0.0,8.426263292626857E-5,normal
5.97755,5.97773508384188,0.01659,6,1,0,0, 0, 0, 0.870130717754364, 0.0,1.850540872414541E-4,random_replay
6.1281,6.12823739346261,0.01659,7,1,0,0, 1, 0, 0.1505023096207303, 0.0,1.3747509713191164E-4,normal
7.15561,7.155702523879316,0.01659,8,1,0,0, 1, 0, 1.0274651304167053, 0.0,9.243934562430667E-5,normal
7.2289,7.229028091064578,0.01659,2,1,0,0, -6, 0, 0.07332556718526195, 0.0,1.28135315065947E-4,random_replay
8.01953,8.019693486384657,0.01659,8,1,0,0, 6, 0, 0.7906653953200795, 0.0,1.6319005897358352E-4,random_replay
8.11571,8.11572741716316,0.01659,8,1,0,0, 0, 0, 0.09603393077850342, 0.0,1.7158679273876487E-5,random_replay
8.17178,8.171871808508431,0.01659,9,1,0,0, 1, 0, 0.056144391345270606, 0.0,9.217594007182583E-5,normal
8.37569,8.375879389384782,0.01659,9,1,0,0, 0, 0, 0.2040075808763504, 0.0,1.8892917970347867E-4,random_replay
9.5501995,9.550343121579415,0.01659,3,1,0,0, -6, 0, 1.1744637321946332, 0.0,1.436129124225971E-4,random_replay
10.00189,10.379994000485665,0.01659,3,1,0,0, 0, 0, 0.82965087890625, 0.0,0.3781038179905476,random_replay
10.00189,12.8259552533861,0.01659,6,1,0,0, 3, 0, 2.4459612529004353, 0.0,2.824065070890983,random_replay
10.00189,13.702198174932992,0.01659,9,1,0,0, 3, 0, 0.8762429215468917, 0.0,3.7003079924378746,random_replay
svTime,GooseTimestamp,t,SqNum,StNum,cbStatus,stDiff,sqDiff,cbStatusDiff,timestampDiff,tDiff,timeFromLastChange,delay,class
1.02982,1.0299837204796185,0.01659,2,1,0,0, 1, 0, 1.0068871331814686, 0.0,1.6375511706967494E-4,normal
1.8185799,1.8186983081680645,0.01659,2,1,0,0, 0, 0, 0.788714587688446, 0.0,1.1839598239560267E-4,random_replay
2.05565,2.0557255052508014,0.01659,3,1,0,0, 1, 0, 0.2370271970827369, 0.0,7.550944696843587E-5,normal
2.30576,2.3058507942141193,0.01659,3,1,0,0, 0, 0, 0.25012528896331787, 0.0,9.088744532048665E-5,random_replay
3.05964,3.059821554187144,0.01659,4,1,0,0, 1, 0, 0.7539707599730248, 0.0,1.8162346204642077E-4,normal
4.06237,4.062484448308495,0.01659,5,1,0,0, 1, 0, 1.0026628941213507, 0.0,1.1462485268420863E-4,normal
5.07539,5.075568057681398,0.01659,6,1,0,0, 1, 0, 1.0130836093729032, 0.0,1.7819562085108487E-4,normal
5.13083,5.1309715733779235,0.01659,6,1,0,0, 0, 0, 0.055403515696525574, 0.0,1.4176228173212735E-4,random_replay
5.50631,5.50631,5.50631,1,2,1,1, -5, 0, 0.3753384266220765, 5.48972,1.3885498084675874E-8,normal
5.5103,5.51031,5.50631,2,2,1,0, 1, 0, 0.0039999999999995595, 0.0,9.84054565389414E-6,normal
5.51429,5.514309999999999,5.50631,3,2,1,0, 1, 0, 0.0039999999999995595, 0.0,2.0144042967906728E-5,normal
5.53928,5.5393099999999995,5.50631,4,2,1,0, 1, 0, 0.025000000000000355, 0.0,3.0062255858887E-5,normal
5.60627,5.60631,5.60631,1,3,0,1, -3, 0, 0.06700000000000017, 0.09999999999999964,4.016357421843253E-5,normal
5.61026,5.610309999999999,5.60631,2,3,0,0, 1, 0, 0.0039999999999995595, 0.0,4.999023437424199E-5,normal
5.61425,5.614309999999999,5.60631,3,3,0,0, 1, 0, 0.0039999999999995595, 0.0,5.9816894530051457E-5,normal
5.6392403,5.639309999999999,5.60631,4,3,0,0, 1, 0, 0.025000000000000355, 0.0,6.973510742103173E-5,normal
5.76923,5.769413066563605,5.60631,4,3,0,0, 0, 0, 0.13010306656360626, 0.0,1.8317764758979393E-4,random_replay
5.79716,5.7973099999999995,5.60631,5,3,0,0, 1, 0, 0.0278969334363941, 0.0,1.4985137939405035E-4,normal
5.84714,5.847266149339675,5.60631,2,3,0,0, -3, 0, 0.049956149339675626, 0.0,1.263139820091297E-4,random_replay
6.00336,6.003476915416717,5.50631,3,2,1,-1, 1, 0, 0.15621076607704154, -0.09999999999999964,1.1712080001746727E-4,random_replay
6.05208,6.05213296180725,5.50631,3,2,1,0, 0, 0, 0.04865604639053345, 0.0,5.280738830482079E-5,random_replay
6.18774,6.187761423645019,5.50631,3,2,1,0, 0, 0, 0.13562846183776855, 0.0,2.1574554442516103E-5,random_replay
6.18837,6.188410100994109,5.50631,3,2,1,0, 0, 0, 6.486773490905762E-4, 0.0,3.9873180388561025E-5,random_replay
6.20349,6.203640577850341,5.50631,3,2,1,0, 0, 0, 0.01523047685623169, 0.0,1.5079742431556298E-4,random_replay
6.79884,6.798906540602095,5.60631,6,3,0,1, 3, 0, 0.5952659627517543, 0.09999999999999964,6.649467314012725E-5,normal
7.7761602,7.776262154159546,5.60631,1,3,0,0, -5, 0, 0.9773556135574504, 0.0,1.0191398620573722E-4,random_replay
7.8190002,7.819107907477226,5.60631,7,3,0,0, 6, 0, 0.042845753317680035, 0.0,1.0766333660061633E-4,normal
8.84042,8.84053131030151,5.60631,8,3,0,0, 1, 0, 1.0214234028242837, 0.0,1.1154101439991848E-4,normal
9.13818,9.138233520175294,0.01659,6,1,0,-2, -2, 0, 0.29770220987378515, -5.58972,5.374112256006924E-5,random_replay
9.38535,9.385365089636531,5.60631,8,3,0,2, 2, 0, 0.24713156946123682, 5.58972,1.4862280574234887E-5,random_replay
9.8589,9.859091839931933,5.60631,9,3,0,0, 1, 0, 0.4737267502954019, 0.0,1.9176974150347803E-4,normal
9.97923,9.979329412994385,5.50631,2,2,1,-1, -7, 0, 0.12023757306245209, -0.09999999999999964,9.948593139696982E-5,random_replay
10.10899,10.109121493242709,5.60631,9,3,0,1, 7, 0, 0.12979208024832367, 0.09999999999999964,1.3177766653704737E-4,random_replay
10.88557,10.885665650211699,5.60631,10,3,0,0, 1, 0, 0.7765441569689902, 0.0,9.607776296860493E-5,normal
11.00756,11.007745641015894,5.60631,10,3,0,0, 0, 0, 0.1220799908041954, 0.0,1.8586470974213398E-4,random_replay
11.01092,11.011112848960288,5.60631,10,3,0,0, 0, 0, 0.003367207944393158, 0.0,1.932780374360732E-4,random_replay
11.07203,11.072128514491446,5.60631,10,3,0,0, 0, 0, 0.06101566553115845, 0.0,9.844704759842671E-5,random_replay
11.89103,11.891190574195539,5.60631,11,3,0,0, 1, 0, 0.819062059704093, 0.0,1.6026261106638628E-4,normal
12.01911,12.019265574035643,5.60631,2,3,0,0, -9, 0, 0.12807499984010384, 0.0,1.5584808349444756E-4,random_replay
12.89817,12.898324525149283,5.60631,12,3,0,0, 10, 0, 0.87905895111364, 0.0,1.540539578765987E-4,normal
13.90615,13.906239772415141,5.60631,13,3,0,0, 1, 0, 1.0079152472658581, 0.0,8.990821836363239E-5,normal
14.6048,14.604880457458496,5.60631,5,3,0,0, -8, 0, 0.6986406850433546, 0.0,8.02331542963941E-5,random_replay
14.8274,14.827422954226808,0.01659,6,1,0,-2, 1, 0, 0.2225424967683125, -5.58972,2.2746707276866118E-5,random_replay
14.91938,14.91944422646335,5.60631,14,3,0,2, 8, 0, 0.09202127223654166, 5.58972,6.403847506852856E-5,normal
15.13104,15.131132242736815,5.60631,4,3,0,0, -10, 0, 0.2116880162734649, 0.0,9.262329101389355E-5,random_replay
15.39123,15.391378068168672,5.60631,14,3,0,0, 10, 0, 0.26024582543185737, 0.0,1.4843865207048168E-4,random_replay
15.92085,15.920955950254246,5.60631,15,3,0,0, 1, 0, 0.5295778820855741, 0.0,1.0615014438286607E-4,normal
16.94206,16.942233153026358,5.60631,16,3,0,0, 1, 0, 1.0212772027721115, 0.0,1.7268244530299626E-4,normal
17.16296,17.163065814216644,5.60631,14,3,0,0, -2, 0, 0.22083266119028622, 0.0,1.0576172640952564E-4,random_replay
17.96537,17.965557435399283,5.60631,17,3,0,0, 3, 0, 0.8024916211826394, 0.0,1.8725717662704255E-4,normal
18.23688,18.237017923826023,5.60631,15,3,0,0, -2, 0, 0.2714604884267402, 0.0,1.3857507114067857E-4,random_replay
18.98301,18.983022349497276,5.60631,18,3,0,0, 3, 0, 0.7460044256712521, 0.0,1.3011118369377073E-5,normal
19.4053,19.405360537191825,5.60631,18,3,0,0, 0, 0, 0.42233818769454956, 0.0,6.039681096581262E-5,random_replay
19.80136,19.801522290499626,5.60631,12,3,0,0, -6, 0, 0.39616175330780123, 0.0,1.6311386388423443E-4,random_replay
20.00609,20.006215899428145,5.60631,19,3,0,0, 7, 0, 0.20469360892851896, 0.0,1.2573524357506471E-4,normal
21.02667,21.026877238944223,5.60631,20,3,0,0, 1, 0, 1.020661339516078, 0.0,2.0678301160614865E-4,normal
22.02982,22.03001303276454,5.60631,21,3,0,0, 1, 0, 1.0031357938203165, 0.0,1.935442391491904E-4,normal
22.50631,22.50631,22.50631,1,4,1,1, -20, 0, 0.47629696723545933, 16.9,4.907226553996225E-7,normal
22.5103,22.51031,22.50631,2,4,1,0, 1, 0, 0.004000000000001336, 0.0,1.0317382812985443E-5,normal
22.51429,22.514310000000002,22.50631,3,4,1,0, 1, 0, 0.004000000000001336, 0.0,2.0144042970571263E-5,normal
22.53928,22.53931,22.50631,4,4,1,0, 1, 0, 0.02499999999999858, 0.0,3.0062255859775178E-5,normal
22.60627,22.60631,22.60631,1,5,0,1, -3, 0, 0.06700000000000017, 0.10000000000000142,4.016357421932071E-5,normal
22.61026,22.610310000000002,22.60631,2,5,0,0, 1, 0, 0.004000000000001336, 0.0,4.999023437690653E-5,normal
22.61425,22.614310000000003,22.60631,3,5,0,0, 1, 0, 0.004000000000001336, 0.0,5.981689453449235E-5,normal
22.63924,22.639310000000002,22.60631,4,5,0,0, 1, 0, 0.02499999999999858, 0.0,6.973510742369626E-5,normal
22.79716,22.797310000000003,22.60631,5,5,0,0, 1, 0, 0.15800000000000125, 0.0,1.5080505371400932E-4,normal
22.89775,22.897877222118378,22.50631,2,4,1,-1, -3, 0, 0.1005672221183751, -0.10000000000000142,1.26367626190671E-4,random_replay
22.95739,22.95756719690323,22.60631,2,5,0,1, 0, 0, 0.059689974784852495, 0.10000000000000142,1.773653602619163E-4,random_replay
23.02499,23.02514155107498,22.50631,1,4,1,-1, -1, 0, 0.06757435417175017, -0.10000000000000142,1.5146928787146408E-4,random_replay
23.11718,23.11736746793747,22.50631,4,4,1,0, 3, 0, 0.09222591686248904, 0.0,1.875973320011326E-4,random_replay
23.39291,23.39295891290665,22.60631,3,5,0,1, -1, 0, 0.2755914449691801, 0.10000000000000142,4.8909244540595864E-5,random_replay
23.78246,23.782649641571048,22.60631,5,5,0,0, 2, 0, 0.389690728664398, 0.0,1.903825378448687E-4,random_replay
23.81585,23.815953312378483,22.60631,6,5,0,0, 1, 0, 0.03330367080743457, 0.0,1.0400817926381478E-4,normal
24.81921,24.81938182656961,22.60631,7,5,0,0, 1, 0, 1.0034285141911283, 0.0,1.7177407937651878E-4,normal
25.61488,25.614968647537232,22.60631,1,5,0,0, -6, 0, 0.7955868209676211, 0.0,8.903938293514102E-5,random_replay
25.83874,25.83889671423889,22.60631,8,5,0,0, 7, 0, 0.22392806670165655, 0.0,1.5731909728700089E-4,normal
26.53424,26.53428282084127,5.60631,18,3,0,-2, 10, 0, 0.6953861066023812, -17.0,4.20981850197677E-5,random_replay
26.86394,26.864044904657135,22.60631,9,5,0,2, -9, 0, 0.329762083815865, 17.0,1.0561937881448102E-4,normal
27.10311,27.103311195917854,22.60631,9,5,0,0, 0, 0, 0.2392662912607193, 0.0,2.0183617664315534E-4,random_replay
27.88683,27.886894477430502,22.60631,10,5,0,0, 1, 0, 0.783583281512648, 0.0,6.510120979896783E-5,normal
28.39837,28.39839136367798,22.50631,3,4,1,-1, -7, 0, 0.5114968862474782, -0.10000000000000142,2.0620880128774388E-5,random_replay
28.63336,28.63346762260829,5.60631,21,3,0,-1, 18, 0, 0.23507625893030948, -16.9,1.0771355067262789E-4,random_replay
28.69237,28.692543718872074,22.60631,3,5,0,2, -18, 0, 0.05907609626378374, 17.0,1.7425781250324235E-4,random_replay
28.91518,28.915330488637178,22.60631,11,5,0,0, 8, 0, 0.22278676976510425, 0.0,1.502823383496832E-4,normal
29.06531,29.06533243423462,22.50631,4,4,1,-1, -7, 0, 0.15000194559744173, -0.10000000000000142,2.2909698486728303E-5,random_replay
29.18522,29.185328333815352,5.60631,19,3,0,-1, 15, 0, 0.11999589958073287, -16.9,1.0761543156334596E-4,random_replay
29.58212,29.582123873291017,22.50631,3,4,1,1, -16, 0, 0.39679553947566504, 16.9,2.977905275258763E-6,random_replay
29.93177,29.931948518537485,22.60631,12,5,0,1, 9, 0, 0.3498246452464677, 0.10000000000000142,1.78193830453921E-4,normal
29.00588,29.991036472778873,22.60631,6,5,0,0, -6, 0, 0.05908795424138802, 0.0,0.9851561169439123,random_replay
30.95529,30.95538878133423,22.60631,13,5,0,0, 7, 0, 0.9643523085553554, 0.0,9.894063598636649E-5,normal
31.02583,31.025944989825554,22.60631,13,5,0,0, 0, 0, 0.07055620849132538, 0.0,1.156746400070574E-4,random_replay
31.78309,31.783267138061525,22.60631,4,5,0,0, -9, 0, 0.7573221482359713, 0.0,1.7654663086119626E-4,random_replay
31.91581,31.916004679260254,22.50631,4,4,1,-1, 0, 0, 0.13273754119872905, -0.10000000000000142,1.9504791259805643E-4,random_replay
31.97083,31.97100027927215,22.60631,14,5,0,1, 10, 0, 0.05499560001189607, 0.10000000000000142,1.6936191375194198E-4,normal
32.33348,32.33360111244971,22.60631,14,5,0,0, 0, 0, 0.362600833177563, 0.0,1.2027748877585509E-4,random_replay
32.98847,32.988543297218804,22.60631,15,5,0,0, 1, 0, 0.6549421847690908, 0.0,7.512705278855947E-5,normal
33.00672,34.00622004488045,22.60631,16,5,0,0, 1, 0, 1.0176767476616462, 0.0,0.9994985482984191,normal
34.95571,34.95576691844994,22.60631,16,5,0,0, 0, 0, 0.9495468735694885, 0.0,5.5553703845134805E-5,random_replay
35.01176,35.01193100220566,22.60631,17,5,0,0, 1, 0, 0.0561640837557178, 0.0,1.7029053573480724E-4,normal
36.04074,36.040784040760315,22.60631,18,5,0,0, 1, 0, 1.028853038554658, 0.0,4.307396343961045E-5,normal
36.15414,36.15428079880408,22.60631,18,5,0,0, 0, 0, 0.11349675804376602, 0.0,1.4032639197125718E-4,random_replay
36.1554,36.15560431994132,22.60631,18,5,0,0, 0, 0, 0.0013235211372375488, 0.0,2.04997431552556E-4,random_replay
36.47271,36.47274060017995,22.60631,18,5,0,0, 0, 0, 0.3171362802386284, 0.0,3.094441822781846E-5,random_replay
37.04851,37.04858819301904,22.60631,19,5,0,0, 1, 0, 0.5758475928390965, 0.0,7.668789208992166E-5,normal
37.17997,37.180026387952765,22.60631,12,5,0,0, -7, 0, 0.13143819493372177, 0.0,5.660035510857142E-5,random_replay
38.05607,38.056173913035394,22.60631,20,5,0,0, 8, 0, 0.8761475250826294, 0.0,1.0549262523795733E-4,normal
39.07413,39.07413229539445,22.60631,21,5,0,0, 1, 0, 1.0179583823590548, 0.0,1.2834315583631906E-6,normal
39.11592,39.115925547386475,22.60631,13,5,0,0, -8, 0, 0.04179325199202566, 0.0,4.5268786621477375E-6,random_replay
39.58905,39.589189287926025,22.60631,13,5,0,0, 0, 0, 0.4732637405395508, 0.0,1.38994957275429E-4,random_replay
40.08001,40.08015080963268,22.60631,22,5,0,0, 9, 0, 0.49096152170665164, 0.0,1.4134918345831693E-4,normal
41.0084,41.0876518047119,22.60631,23,5,0,0, 1, 0, 1.0075009950792264, 0.0,0.07925184133299723,normal
42.09408,42.094122653782186,22.60631,24,5,0,0, 1, 0, 1.0064708490702827, 0.0,4.077512007683026E-5,normal
42.68859,42.68868881470566,22.60631,17,5,0,0, -7, 0, 0.5945661609234705, 0.0,9.781128768793224E-5,random_replay
43.10206,43.10214609375292,22.60631,25,5,0,0, 8, 0, 0.4134572790472646, 0.0,8.768310839002424E-5,normal
43.1323,43.132365143855225,22.60631,19,5,0,0, -6, 0, 0.030219050102303413, 0.0,6.381328881843729E-5,random_replay
43.65058,43.65078789002304,22.60631,17,5,0,0, -2, 0, 0.5184227461678148, 0.0,2.0653015975824474E-4,random_replay
44.0399,44.040100634163664,22.60631,17,5,0,0, 0, 0, 0.389312744140625, 0.0,1.9890076522699474E-4,random_replay
44.12621,44.12622365865788,22.60631,26,5,0,0, 9, 0, 0.0861230244942135, 0.0,1.4399624674865663E-5,normal
44.37338,44.37356757137856,22.60631,26,5,0,0, 0, 0, 0.24734391272068024, 0.0,1.8881771644885248E-4,random_replay
44.93135,44.931428109742015,22.60631,26,5,0,0, 0, 0, 0.5578605383634567, 0.0,7.740173420245355E-5,random_replay
45.14952,45.149647188971514,22.60631,27,5,0,0, 1, 0, 0.2182190792294989, 0.0,1.263149480763559E-4,normal
45.50631,45.50631,45.50631,1,6,1,1, -26, 0, 0.3566628110284853, 22.9,4.907226553996225E-7,normal
45.5103,45.51031,45.50631,2,6,1,0, 1, 0, 0.003999999999997783, 0.0,1.0317382809432729E-5,normal
45.51429,45.514309999999995,45.50631,3,6,1,0, 1, 0, 0.003999999999997783, 0.0,2.0144042963465836E-5,normal
45.53928,45.53930999999999,45.50631,4,6,1,0, 1, 0, 0.02499999999999858, 0.0,3.006225585266975E-5,normal
45.60627,45.60631,45.60631,1,7,0,1, -3, 0, 0.06700000000000728, 0.10000000000000142,4.016357421932071E-5,normal
45.61026,45.61031,45.60631,2,7,0,0, 1, 0, 0.003999999999997783, 0.0,4.9990234373353815E-5,normal
45.61425,45.614309999999996,45.60631,3,7,0,0, 1, 0, 0.003999999999997783, 0.0,5.981689452738692E-5,normal
45.63924,45.639309999999995,45.60631,4,7,0,0, 1, 0, 0.02499999999999858, 0.0,6.973510741659084E-5,normal
45.735,45.735040537176125,45.50631,4,6,1,-1, 0, 0, 0.09573053717613078, -0.10000000000000142,3.99268245629969E-5,random_replay
45.74655,45.7466660706377,45.60631,2,7,0,1, -2, 0, 0.011625533461575799, 0.10000000000000142,1.1455696582629571E-4,random_replay
45.77532,45.77549074953556,45.60631,3,7,0,0, 1, 0, 0.02882467889785545, 0.0,1.7260378360361983E-4,random_replay
45.79716,45.797309999999996,45.60631,5,7,0,0, 2, 0, 0.02181925046443922, 0.0,1.488977050740914E-4,normal
45.86604,45.866137636492724,22.60631,27,5,0,-2, 22, 0, 0.0688276364927276, -23.0,9.83603696766977E-5,random_replay
45.95235,45.95242871874332,45.60631,5,7,0,2, -22, 0, 0.08629108225059667, 23.0,7.810228824212118E-5,random_replay
46.43806,46.43819676023483,45.60631,2,7,0,0, -3, 0, 0.48576804149151087, 0.0,1.359997367842425E-4,random_replay
46.47544,46.475532827434535,45.60631,4,7,0,0, 2, 0, 0.03733606719970339, 0.0,9.184843062826076E-5,random_replay
46.54453,46.54466745620727,45.60631,3,7,0,0, -1, 0, 0.06913462877273702, 0.0,1.3849502563090255E-4,random_replay
46.80556,46.80568497856971,45.60631,6,7,0,0, 3, 0, 0.2610175223624367, 0.0,1.2391289588009613E-4,normal
47.46851,47.46851341110229,45.60631,2,7,0,0, -4, 0, 0.662828432532585, 0.0,3.7370300276506896E-6,random_replay
47.5271,47.527213459548946,45.60631,5,7,0,0, 3, 0, 0.058700048446652886, 0.0,1.138501739461617E-4,random_replay
47.80892,47.80902305244372,45.60631,7,7,0,0, 2, 0, 0.28180959289477414, 0.0,1.0123847887655302E-4,normal
48.50631,48.50631,48.50631,1,8,1,1, -6, 0, 0.6972869475562788, 2.8999999999999986,4.907226553996225E-7,normal
48.5103,48.51031,48.50631,2,8,1,0, 1, 0, 0.003999999999997783, 0.0,1.0317382809432729E-5,normal
48.51429,48.514309999999995,48.50631,3,8,1,0, 1, 0, 0.003999999999997783, 0.0,2.0144042963465836E-5,normal
48.53928,48.53930999999999,48.50631,4,8,1,0, 1, 0, 0.02499999999999858, 0.0,3.006225585266975E-5,normal
48.60627,48.60631,48.60631,1,9,0,1, -3, 0, 0.06700000000000728, 0.10000000000000142,4.016357421932071E-5,normal
48.61026,48.61031,48.60631,2,9,0,0, 1, 0, 0.003999999999997783, 0.0,4.9990234373353815E-5,normal
48.61425,48.614309999999996,48.60631,3,9,0,0, 1, 0, 0.003999999999997783, 0.0,5.981689452738692E-5,normal
48.63924,48.639309999999995,48.60631,4,9,0,0, 1, 0, 0.02499999999999858, 0.0,6.973510741659084E-5,normal
48.79716,48.797309999999996,48.60631,5,9,0,0, 1, 0, 0.15800000000000125, 0.0,1.488977050740914E-4,normal
48.81795,48.8180240975382,45.60631,8,7,0,-2, 3, 0, 0.02071409753820319, -3.0,7.28951456210325E-5,normal
48.84462,48.844777700123785,48.60631,2,9,0,2, -6, 0, 0.026753602585586123, 3.0,1.5794914722278008E-4,random_replay
48.96264,48.96273302799224,48.50631,3,8,1,-1, 1, 0, 0.11795532786845797, -0.10000000000000142,9.417301177450099E-5,random_replay
49.0651,49.06530463462829,45.60631,4,7,0,-1, 1, 0, 0.10257160663604736, -2.8999999999999986,2.0301109313436427E-4,random_replay
49.46095,49.46103792387009,48.60631,1,9,0,2, -3, 0, 0.3957332892417966, 3.0,8.897977829036563E-5,random_replay
49.51198,49.51210683351516,48.60631,4,9,0,0, 3, 0, 0.05106890964507471, 0.0,1.2868410109945216E-4,random_replay
49.80724,49.80729474717247,48.60631,6,9,0,0, 2, 0, 0.29518791365730834, 0.0,5.521470176717003E-5,normal
49.97923,49.97928199682316,22.60631,26,5,0,-4, 20, 0, 0.1719872496506909, -26.0,5.302343448931879E-5,random_replay
50.06384,50.06399678951263,48.50631,3,8,1,3, -23, 0, 0.0847147926894678, 25.9,1.5783077239461818E-4,random_replay
50.30807,50.308076283274765,48.60631,6,9,0,1, 3, 0, 0.24407949376213622, 0.10000000000000142,5.146800155841902E-6,random_replay
50.81732,50.81749363289344,48.60631,7,9,0,0, 1, 0, 0.5094173496186727, 0.0,1.7185554968790484E-4,normal
50.85512,50.85523757011759,48.60631,7,9,0,0, 0, 0, 0.037743937224149704, 0.0,1.1595756875948382E-4,random_replay
51.05586,51.05600541314002,45.60631,6,7,0,-2, -1, 0, 0.2007678430224331, -3.0,1.4680107947384613E-4,random_replay
51.84147,51.84147940754967,48.60631,8,9,0,2, 2, 0, 0.7854739944096494, 3.0,1.0596514513849797E-5,normal
52.35028,52.3504820085144,45.50631,4,6,1,-3, -4, 0, 0.5090026009647275, -3.1000000000000014,2.0124679564759163E-4,random_replay
52.84882,52.84897150667486,48.60631,9,9,0,3, 5, 0, 0.49848949816045973, 3.1000000000000014,1.5177400884169856E-4,normal
52.86457,52.86460313711247,22.60631,26,5,0,-4, 17, 0, 0.01563163043761051, -26.0,3.251943668658441E-5,random_replay
52.92337,52.92340875985202,48.60631,9,9,0,4, -17, 0, 0.058805622739555474, 26.0,3.839852389830867E-5,random_replay
53.85302,53.853092592325545,48.60631,10,9,0,0, 1, 0, 0.9296838324735219, 0.0,7.287797007649033E-5,normal
54.50316,54.50323402648925,45.50631,3,6,1,-3, -7, 0, 0.6501414341637073, -3.1000000000000014,7.545715331502834E-5,random_replay
54.86919,54.86939089699827,48.60631,11,9,0,3, 8, 0, 0.36615687050901613, 3.1000000000000014,2.0068093381553354E-4,normal
55.6615,55.661674147186275,48.60631,5,9,0,0, -6, 0, 0.7922832501880066, 0.0,1.7512374877526327E-4,random_replay
55.8883,55.88835394177921,48.60631,12,9,0,0, 7, 0, 0.22667979459293264, 0.0,5.209241397352571E-5,normal
56.903,56.90314823170046,48.60631,13,9,0,0, 1, 0, 1.0147942899212552, 0.0,1.4835377077559997E-4,normal
57.924,57.92402387738427,48.60631,14,9,0,0, 1, 0, 1.0208756456838088, 0.0,2.4091007318816082E-5,normal
58.79149,58.79167271733483,48.60631,14,9,0,0, 0, 0, 0.8676488399505615, 0.0,1.8406987389596452E-4,random_replay
58.9324,58.93254192432984,48.60631,15,9,0,0, 1, 0, 0.14086920699500638, 0.0,1.4217457398046918E-4,normal
59.21798,59.21806736336219,48.60631,7,9,0,0, -8, 0, 0.28552543903234806, 0.0,8.793220984415484E-5,random_replay
59.3318,59.33196361622437,48.60631,15,9,0,0, 8, 0, 0.11389625286218319, 0.0,1.6506275757421918E-4,random_replay
59.81081,59.81092991503057,48.60631,9,9,0,0, -6, 0, 0.4789662988061991, 0.0,1.1982591924208918E-4,random_replay
59.93408,59.93412386457924,48.60631,16,9,0,0, 7, 0, 0.12319394954867136, 0.0,4.564802650719457E-5,normal
60.94605,60.946127055195745,48.60631,17,9,0,0, 1, 0, 1.012003190616504, 0.0,7.831862347984497E-5,normal
